project_id,project_type,region,industry,budget,team_size,duration_months,stakeholder_engagement_score,risk_score,complexity_score,num_issues,prior_success_rate,success
P0639,Marketing,South America,Technology,472939.7624806973,36,15,78.7250510933319,57.615116914958655,90.91347451173323,6,0.5209906295660864,1
P0640,HR,Europe,Retail,252178.38021667747,44,14,54.96844113054354,43.53848514645951,86.71140911073513,5,0.48201692075001334,1
P0641,Research,North America,Healthcare,746408.886109695,19,5,55.60505010166834,49.955237670516375,38.65132134079001,2,0.6625153150671128,1
P0642,Marketing,Europe,Retail,380642.3504719083,43,21,96.19735947391932,65.4858211632872,74.17872902137434,2,0.6339949079498539,1
P0643,Infrastructure,Europe,Manufacturing,269199.33906011085,42,23,76.02149855416567,64.30473167782465,52.13297750354254,0,0.5942838496777854,1
P0644,Marketing,North America,Finance,584974.1729596687,17,18,84.41175986970687,52.051244071450355,91.11889736439562,6,0.37937672178941684,1
P0645,Research,Africa,Healthcare,431908.2659092954,14,22,83.75396851092088,31.12847420143341,87.6553200708529,2,0.776049532609997,0
P0646,Research,South America,Finance,263163.78314065724,6,6,64.7589082806642,45.244945238891084,83.56474668837188,3,0.4149545125041893,1
P0647,Marketing,Africa,Retail,262165.69312010764,9,11,79.4652485798274,42.36737809173577,74.80251328210488,4,0.6322231917712355,0
P0648,Infrastructure,Europe,Manufacturing,557186.6982743149,47,3,69.39090652482204,65.05696662400543,53.333700109839924,5,0.5677964848675161,1
P0649,HR,Africa,Manufacturing,397278.1835391656,6,13,68.58596393852649,28.724856309219973,76.84506992809676,3,0.5862277511587471,0
P0650,Infrastructure,Europe,Retail,715513.868080669,18,5,66.9093150193589,79.54291973326997,74.14080845082538,5,0.6577754318278526,1
P0651,Marketing,South America,Finance,290599.2401239341,39,4,75.45449849742299,45.779034696834884,54.905831630568045,3,0.6489946380500844,1
P0652,Marketing,Asia,Finance,646888.9616430444,28,20,66.25516692671621,88.14391453384404,46.90269682687947,3,0.7126883602502819,1
P0653,Software,Africa,Retail,643064.0383717031,13,8,100.0,38.710931322717684,52.05303936163778,7,0.4713371345680356,0
P0654,Research,North America,Technology,306574.989541403,24,17,65.47630288313343,53.540462579875665,67.39229591800033,7,0.5317681633783542,1
P0655,Infrastructure,Asia,Manufacturing,435435.8451798926,38,6,100.0,28.212648248714892,45.17441991448531,3,0.6928731587688712,1
P0656,Infrastructure,Europe,Manufacturing,352033.925135113,5,5,77.75237898736677,46.00790655272641,61.25667145838682,1,0.5112353040617336,1
P0657,Marketing,North America,Manufacturing,337697.3322437096,37,9,64.91996419174363,19.34803530804476,65.38612379124676,8,0.567657136763879,1
P0658,Software,South America,Retail,518651.5377321695,41,19,84.56330368020029,71.94570877083365,69.51931724356447,3,0.5858185143209241,0
P0659,Marketing,North America,Retail,554367.482239179,44,19,62.35159070701551,13.483885162140218,80.0454207135122,8,0.5403694947600199,1
P0660,Software,Europe,Finance,724513.5178985711,12,19,68.83737983280571,63.12783381124295,50.89123500654526,3,0.9211100988474544,1
P0661,Infrastructure,South America,Healthcare,376183.4157733648,33,8,75.87745015259193,54.05999805811597,45.47097619249284,2,0.4908021713865979,1
P0662,Software,South America,Manufacturing,443181.82981491234,33,14,46.82132337235656,61.83443202732832,83.23429204059039,4,0.6880007549697825,0
P0663,Marketing,Europe,Technology,440367.6955181333,43,14,49.23222970862505,65.19873963919656,75.26200049095829,2,0.22340331066565466,0
P0664,Infrastructure,Europe,Technology,78762.91614214552,16,7,67.63506138285857,52.47813633042142,72.29922464093549,6,0.754931327178015,0
P0665,HR,Africa,Technology,364099.88703790784,27,17,35.4508826861189,38.23781404408997,63.853714846101745,4,0.7814035927339308,1
P0666,Infrastructure,Asia,Retail,308384.50942319864,23,3,87.3487247739136,41.59463451778289,100.0,3,0.7114195917141991,0
P0667,Software,Europe,Healthcare,280954.6347186166,23,8,72.81912664649134,39.5036560741427,68.09731385927219,4,0.38486990328502246,0
P0668,Software,North America,Retail,318464.4317132488,35,22,73.68503029951972,54.61728820256175,96.31154963190144,6,0.5395805917950789,0
P0669,Software,Europe,Technology,525926.3465924532,16,11,76.99027345020076,40.846460140231336,81.4295186050912,5,0.2870052213116441,0
P0670,Research,Asia,Technology,764968.3330878182,43,7,80.93801855283648,53.5260139808126,39.63256873730963,4,0.6906844167387153,0
P0671,HR,North America,Retail,327904.02743764827,33,8,66.77128212856913,46.879726811534894,85.14169784210691,4,0.6314693135346156,1
P0672,Research,Europe,Retail,557781.8978389031,27,15,86.81028559633893,41.08496484139678,53.692916439386494,0,0.6228617506118496,0
P0673,Infrastructure,South America,Healthcare,475958.15150238347,48,20,91.81097150955236,33.86980741948835,50.815592040215186,4,0.45557215667422735,1
P0674,Software,Asia,Manufacturing,457246.77339631337,34,20,93.82258382194615,60.03884375914384,98.75487526539538,3,0.5039370163188688,1
P0675,Infrastructure,South America,Manufacturing,375772.9154189738,6,5,80.28484588770567,55.593149672242006,83.25390337379031,5,0.7840702799543882,0
P0676,Research,Asia,Technology,331745.6744722204,9,4,53.60416913816833,52.31193477359816,59.404670233271965,6,0.8916865406853556,1
P0677,HR,Europe,Retail,784418.491438152,18,21,49.58747532548381,44.0184778133036,70.42111249161113,7,0.20001382684559693,1
P0678,HR,Africa,Retail,445523.66619007755,9,8,66.75371932542443,41.13141163529929,54.59459264650782,6,0.820055036029048,1
P0679,Marketing,Africa,Finance,395779.68476920365,23,4,84.41208799207563,23.330928096145072,24.727556723534178,8,0.20579965616001777,1
P0680,HR,North America,Technology,506995.60498489486,23,23,62.18660644144355,71.47788340366992,52.54530425135561,6,0.10943404747462276,1
P0681,Infrastructure,Europe,Healthcare,762018.1079902927,37,21,39.103276461848665,0.42926568292361367,19.130129950297572,8,0.42203104581177164,0
P0682,HR,North America,Manufacturing,652634.6677545594,48,11,73.11889517495001,28.586671876196434,44.313580593994885,5,0.6126766785275436,0
P0683,Infrastructure,North America,Retail,649134.6913652978,13,12,55.01785964016922,65.5986671713185,38.04821777789651,4,0.269649766498309,1
P0684,Marketing,Africa,Technology,200248.2549283061,47,19,59.420249141262275,48.82942947873116,35.28884849263673,7,0.5121864202734241,1
P0685,HR,North America,Manufacturing,554103.4063790697,31,16,85.89214251140264,63.913060378527426,41.619764920178376,5,0.5379095714600355,1
P0686,Marketing,North America,Technology,589348.3663366812,47,20,60.881023353668624,37.12189875161756,59.32252668484036,5,0.6077521440122964,1
P0687,Research,North America,Retail,541349.4796451387,7,23,78.49207463068555,59.150838680095625,68.6749521869707,5,0.5554850145550294,1
P0688,HR,Asia,Retail,619940.5677953116,10,16,87.8793395146446,22.706473481989168,58.95052287873901,4,0.541899316204605,1
P0689,Research,Asia,Retail,648179.2373609764,18,10,76.88806272399295,4.773240995636087,64.6476180514188,6,0.42491101426725075,0
P0690,Software,Asia,Technology,434172.50142827426,47,20,52.91407738575474,62.743666508144244,43.477669969193045,3,0.5903274726830985,0
P0691,Marketing,Asia,Healthcare,293711.07785282156,10,23,55.990120605445654,45.61444958631067,100.0,4,0.5166675049502286,1
P0692,HR,Europe,Technology,387032.400406913,31,8,53.15627983828644,62.61818637842438,88.33406180372393,4,0.5938109250292218,1
P0693,Infrastructure,North America,Manufacturing,370955.02367125783,10,6,63.31785408760721,43.93121225726017,43.98717671096223,4,0.5642638224784032,1
P0694,Research,Europe,Finance,287335.07103066414,19,21,100.0,15.35010810065345,52.1359799263562,5,0.6154157222762987,1
P0695,Marketing,Asia,Finance,401267.8551736846,30,21,53.17178550498623,80.47203627383294,46.74088620330397,4,1.0,0
P0696,Software,Europe,Healthcare,502199.59501694987,29,17,41.58906083404937,29.684670661516783,59.39806585418934,4,0.6467190162523152,1
P0697,Research,Asia,Healthcare,654640.6352054487,7,17,66.90201945175092,25.60665556945114,34.830438893491795,4,0.6256877409922467,1
P0698,Research,North America,Manufacturing,387229.16037640354,13,5,46.04464006337686,42.143428921647484,81.44883190319848,9,0.5262511378286872,1
P0699,Research,Europe,Technology,691197.9686057512,9,14,83.87082708270131,39.343274624401516,43.61467071621256,2,0.4365597860995971,1
P0700,HR,Europe,Manufacturing,304954.42742924683,17,6,74.71181762019518,38.91838407319548,22.948857304810787,3,0.12177050203009254,0
P0701,HR,Europe,Manufacturing,743281.0621677577,43,17,62.20248781412161,77.9231159697338,76.86619256612218,2,0.6905967059414166,1
P0702,Marketing,North America,Manufacturing,655997.3037917474,18,16,59.391876399635024,44.795849972821166,42.58939487543985,6,0.5703554222313758,1
P0703,Infrastructure,Asia,Technology,372535.26964507304,7,6,80.5494499592116,40.489952286487146,58.25180263516937,7,1.0,1
P0704,Marketing,South America,Healthcare,418066.4473300841,5,12,62.193955146408236,46.53607556705861,26.000293959215213,5,1.0,1
P0705,Software,Africa,Manufacturing,339042.3561940301,22,8,77.2131259816895,50.293881910887336,67.72332995996777,5,0.4866373364395321,0
P0706,HR,South America,Finance,683406.7689247896,19,8,44.96929206480805,66.63085330145067,62.42521324698369,9,0.592420067556287,1
P0707,Research,Africa,Technology,386223.5013971862,10,19,65.97766833921055,31.277568041243512,42.89836069067819,7,0.41654444970948745,0
P0708,HR,North America,Retail,303354.3746415665,39,21,93.52998845617219,52.82228993411186,29.50030119711881,4,0.7138678345850596,1
P0709,Infrastructure,Asia,Healthcare,500503.60137169244,43,22,83.24648351493008,54.90583485273871,35.149983261612256,5,0.44514601551918903,1
P0710,Infrastructure,Europe,Finance,721619.912837388,28,17,53.60514829755011,38.509571583613095,78.2170434824478,2,1.0,1
P0711,Research,North America,Technology,455821.68637810444,49,17,60.22469621963195,25.41009684583824,51.76153531228094,6,0.7780764191530095,1
P0712,HR,Africa,Manufacturing,422122.25954367575,13,19,53.60116014332207,39.61396311921975,56.066144602555504,6,0.6935398745845238,1
P0713,HR,North America,Manufacturing,690864.2574224893,30,17,73.26108779090505,54.36185612923332,74.18274291022674,5,0.21450351449318117,0
P0714,Infrastructure,North America,Manufacturing,430605.36294143164,14,11,65.25021549238909,19.666749074281572,53.01476229304077,4,0.8484874573051382,1
P0715,Infrastructure,Europe,Finance,388748.6595664479,16,19,48.10643947685608,43.193190342341936,55.4855473677573,5,0.49361369834158153,0
P0716,Marketing,Europe,Manufacturing,487313.66639779747,12,4,63.10208588517713,62.3023771165085,92.86542655371869,5,0.40640552192490564,1
P0717,Infrastructure,Asia,Technology,785097.356258313,17,8,75.89942707249722,23.246516278246318,72.24343237237169,7,0.3824213975781483,0
P0718,Infrastructure,Africa,Healthcare,276893.8330394034,26,19,71.308074880559,57.64660655599774,82.14636373031867,7,0.6003087936824505,1
P0719,Infrastructure,North America,Finance,524823.734619971,46,11,84.49209491291573,60.46709863683253,64.25236885035217,6,0.8244140689793493,1
P0720,Software,Africa,Retail,594791.3356613276,33,11,76.4865308148409,17.54050075992872,35.73073279694154,4,0.8924748302846857,1
P0721,Research,Europe,Healthcare,590922.7807303042,21,17,64.08813294163312,29.21256788138041,42.63438536400079,5,0.6709723289309996,1
P0722,HR,Europe,Manufacturing,542299.7067343937,12,17,91.64282604716925,39.95458560856272,69.58479678115259,6,0.7792403169341271,0
P0723,Infrastructure,Asia,Retail,382633.2929482353,11,8,90.46609260321802,64.02943433303517,61.72008790319994,7,0.5165442605648742,1
P0724,Infrastructure,North America,Manufacturing,565554.1485355177,30,16,67.88799310537732,63.61099862007164,79.60218590510117,3,0.5568549350209763,1
P0725,HR,South America,Retail,574933.8362373804,31,20,83.26663656072607,38.34199597693133,82.54908734245099,5,0.11731036594330474,0
P0726,Marketing,Europe,Finance,724874.2012508885,9,8,59.60753923128786,72.9322546217719,69.08323699020397,3,0.5916568506433841,0
P0727,Infrastructure,Asia,Manufacturing,610124.7653080652,39,7,45.84878132831696,52.054325026204545,56.17630875499532,4,0.6513420338705862,1
P0728,Research,North America,Healthcare,430941.1501015017,29,6,69.58045878269526,23.644686205586588,66.18605881548518,5,0.4596980653221659,1
P0729,Marketing,North America,Retail,690591.6186103312,11,11,86.32852320991213,48.212511572518906,51.28995954297649,6,0.7493734021670762,1
P0730,Marketing,South America,Manufacturing,561296.4291182159,31,15,64.79287044753356,41.304954254834065,49.97122927461176,5,0.6331132385828779,0
P0731,Marketing,Europe,Manufacturing,557655.1574775209,16,15,43.67604710325627,29.194512465799512,55.61872411010852,6,0.7550483983728118,0
P0732,Software,Asia,Technology,381055.9332370359,32,20,65.34826253831162,60.289074227872355,65.92100408268992,2,0.5244689699810461,1
P0733,Software,Africa,Retail,182464.6112065477,11,19,88.68870772927687,45.09655156297229,29.631686023426347,3,0.6092423207341834,1
P0734,Marketing,South America,Technology,752571.2115530903,33,17,51.80704826037635,78.92713418292287,51.89908285597447,5,0.7854868287866817,1
P0735,Infrastructure,Asia,Retail,422279.8914999714,42,19,61.92644304887816,62.71918570762241,44.27527459931571,9,0.3261571508315895,1
P0736,Software,Asia,Healthcare,548822.7668486927,11,9,86.49376696491504,48.44411821125165,7.997585996020334,3,0.8509489674675307,0
P0737,Infrastructure,Asia,Healthcare,603315.393253496,49,17,53.490454932476624,40.40355896751092,0.0,4,0.6082549878686079,1
P0738,HR,Europe,Finance,809103.3400591877,40,18,90.44572481915128,67.1414422548505,51.21149748427373,2,0.6188633042556863,1
P0739,Infrastructure,North America,Retail,627117.2316021968,11,9,82.05466372723959,59.65852108080185,84.93624921789188,2,0.5903973733718297,0
P0740,Infrastructure,Asia,Healthcare,338837.9677005076,28,18,55.10508469642406,68.61066638649183,46.783176064948385,3,0.4573615391267734,0
P0741,Software,Africa,Retail,649944.6565390226,47,8,83.14810768438454,30.185261625174316,58.71592410094573,5,0.5255871349337348,1
P0742,Marketing,Asia,Manufacturing,415842.3721966598,36,23,66.23749492283153,36.21446753695224,46.300076997472146,7,0.434135925127726,0
P0743,Infrastructure,Asia,Healthcare,537933.9119240029,17,3,91.84924356772056,53.49036138993616,71.05791215024769,4,0.9578753887431641,0
P0744,Marketing,Europe,Healthcare,227500.98447213433,5,21,81.8506480619458,47.00728111496415,33.26044083718891,1,0.5899838802287066,1
P0745,HR,South America,Retail,694803.9936490136,46,5,74.22877031126575,55.365314190644035,64.28564983476262,6,0.33225525877288525,1
P0746,Software,North America,Finance,530158.2480965854,14,14,64.81685887873763,55.72502542601552,41.06038110934041,6,0.6191267704446208,1
P0747,HR,Africa,Technology,236636.315733251,7,4,73.23855805789341,31.469734904405037,49.329127483538365,5,0.49139561072284205,0
P0748,Research,Africa,Healthcare,379956.0077588935,32,6,69.73108047625301,29.52680507738571,54.28626903815473,8,0.23938264765097544,1
P0749,Marketing,Africa,Healthcare,408475.1494268366,25,11,78.89251255949611,51.37256399865511,81.24382615254382,6,0.4710143079355404,1
P0750,Marketing,Africa,Retail,626568.5038822363,47,15,74.74131733163401,50.558488853589516,44.92060229419182,6,0.6578677811285969,0
P0751,Software,Europe,Manufacturing,663997.0068002478,31,18,81.34071663971214,55.12761256052218,67.77757233117417,2,0.3812241542714775,1
P0752,Infrastructure,Africa,Retail,433630.21165143524,7,4,97.31749803688722,88.96336468051413,63.32108741071346,3,0.9223888692872603,1
P0753,HR,Africa,Retail,309941.43469023996,15,4,66.90871940442095,38.106540256756624,51.54863161957563,2,0.24964881664202337,0
P0754,Infrastructure,North America,Healthcare,583344.023419231,29,6,55.267495742726034,71.68955049714575,55.76220937603515,2,0.4661023669995638,0
P0755,Infrastructure,South America,Finance,568893.7020127833,31,3,81.90815352360437,40.859723602956045,64.50820285259985,6,0.7526284601419314,0
P0756,Marketing,Asia,Retail,283604.6493480229,26,4,71.4933639639995,66.95049905919421,75.9300288565225,3,0.5297438395237611,1
P0757,HR,Europe,Finance,633687.170657337,12,16,77.14533033552422,67.37304482524442,96.93350725089988,1,0.5419718194365544,1
P0758,Research,Africa,Healthcare,120882.59449134895,16,5,69.2272699794329,46.26853493889271,100.0,10,0.6617436788387681,1
P0759,HR,Asia,Technology,428599.11072537035,46,16,100.0,46.432501607834546,42.36917455852334,7,0.6754459173189692,1
P0760,Marketing,South America,Retail,543048.4643602251,41,17,57.5373421496381,26.45936737093858,91.2470901874646,10,0.9247886974032536,0
P0761,Marketing,North America,Finance,534130.8430844361,48,4,48.330112424750624,38.37056083404446,80.92312330446754,5,0.7686706567829411,1
P0762,HR,North America,Finance,216304.377165468,44,14,78.00453141707625,100.0,24.147495351294424,6,0.8549268740089819,1
P0763,Infrastructure,Asia,Healthcare,554381.4636639442,40,8,87.4397208802929,30.81290078703754,36.360089562043505,3,0.36691169475578855,1
P0764,Research,South America,Healthcare,278586.85432950594,49,6,66.7881245335863,52.68149069806115,92.53272767466919,3,0.39619074577478197,1
P0765,Research,Asia,Manufacturing,550247.5333246887,31,11,97.59866498753325,95.37983223318906,63.76907192858565,3,0.7788917686210258,1
P0766,Software,South America,Healthcare,653414.0834961837,23,19,74.54342893814396,42.76566024365471,63.57339550438144,5,0.8006731785458291,0
P0767,HR,North America,Retail,475932.4935101549,8,13,65.7983348837499,49.24490584632273,62.6804813236169,6,0.5977088226203431,1
P0768,Marketing,Asia,Technology,686933.9381510939,37,16,93.26921798352026,19.983828723499386,64.5807685606578,5,0.4744878961324396,0
P0769,Infrastructure,Asia,Manufacturing,596281.8592216654,47,8,64.2535761826031,48.47443696520835,26.768380216440157,7,0.6605943747174566,1
P0770,Infrastructure,North America,Technology,332935.57343509817,44,15,73.93975205190272,20.95890486154755,56.622043117523525,5,0.6106817387890218,1
P0771,Marketing,Europe,Finance,590219.6297030215,44,14,70.66931388700974,54.28926534935103,58.07230727370206,2,0.5791491369367091,0
P0772,Marketing,Asia,Technology,434148.69001342513,21,15,85.60171771661896,40.80789402485039,38.73482626937444,3,0.6632547560519427,0
P0773,Marketing,North America,Finance,411272.6195494149,28,17,99.42444209947269,57.540536660606556,69.76729520428995,2,0.7416532439314799,0
P0774,HR,Asia,Finance,349035.0039242344,22,18,67.12231324281917,48.45911415838462,3.1108184501290665,9,0.6840034283896739,0
P0775,Infrastructure,Africa,Retail,657250.4141421107,34,19,64.01605457500486,14.571548971123121,35.40233769426919,2,0.442356966539617,0
P0776,Software,South America,Healthcare,649815.9453289777,14,22,87.74433063633049,38.374369957471885,92.8503721297287,5,0.472525796405767,1
P0777,Research,Africa,Technology,592832.7226797639,40,12,86.87480659570247,48.60296263632714,44.05029005312423,13,0.6267130831071956,1
P0778,Infrastructure,North America,Technology,466880.28753000824,7,10,76.56441840697197,54.59145282148506,45.512727363930786,4,0.4619921428014764,0
P0779,Infrastructure,Asia,Retail,348224.46081952134,43,16,67.28863633044661,85.38382338473328,19.67637740798896,8,0.6106768544958043,0
P0780,Infrastructure,Africa,Retail,297101.4779023026,44,18,68.89869278967844,38.798137657036484,19.713967323517593,3,0.2118498714768759,1
P0781,Research,Europe,Technology,333541.87575601484,46,7,66.45105843944728,50.2209398487778,36.70502015332559,7,0.6727146798458522,0
P0782,Software,Asia,Technology,509204.0309526005,7,4,60.57244379623738,45.16305019993064,38.55561369649929,4,0.48694249487720265,1
P0783,HR,South America,Healthcare,527713.8219182661,9,21,64.49895882224466,10.141273686396474,45.84081258736004,5,0.8022126175785803,1
P0784,Marketing,North America,Technology,635417.160290173,42,11,62.99125641851165,46.65744296868006,47.9892918267781,5,0.41438247698774505,1
P0785,Software,Africa,Retail,334386.0033244181,17,13,44.8191585647721,76.54159502786808,6.387777318523298,4,0.3229278963111011,0
P0786,Software,Africa,Retail,306371.0251104736,10,4,83.41836651364761,57.385990280754164,16.545409535946717,5,0.5093255158740324,1
P0787,Software,Africa,Healthcare,583955.7163300969,34,4,91.40960166738802,76.4816473975719,37.57874437319124,7,0.5561071805310471,1
P0788,Marketing,Europe,Healthcare,411080.11502320296,15,9,69.64909059634081,78.27549454985854,51.79487928157826,4,0.6453085501861991,1
P0789,Research,Europe,Technology,446982.64568751963,35,19,66.8207660601409,61.07254818716464,68.40619634970409,10,0.8610945881141353,1
P0790,HR,Asia,Manufacturing,374237.2070467848,6,3,76.27868999404716,52.58335012591465,52.33324691598825,5,0.7136204554221188,1
P0791,Research,North America,Retail,612906.3040409277,26,12,81.74905325405095,50.379278763317146,60.78919352510731,5,0.7476089058783144,0
P0792,Marketing,South America,Manufacturing,77508.71442204376,13,3,58.32989636890231,0.0,54.64181503268887,4,0.5446285815607002,1
P0793,Infrastructure,Europe,Retail,585481.4563969284,40,3,59.85918450176793,51.43076324901207,81.57190232223746,2,0.49252748213732,1
P0794,Research,South America,Technology,448047.0464510245,16,5,53.51729761032489,59.667985589159116,83.7734796431069,4,0.9707792891390329,1
P0795,HR,North America,Finance,285201.9858379593,15,14,60.20215447545141,47.47503704500824,47.727375232394316,3,0.828831694358383,1
P0796,Infrastructure,Europe,Finance,599491.0071896717,38,5,100.0,59.19015533277323,99.20015037631185,1,0.7608476589365349,1
P0797,HR,Europe,Healthcare,590752.8940735263,23,17,63.5551746305532,56.179447990296616,82.61346421327778,5,0.705242664315197,1
P0798,HR,North America,Finance,511537.85034130426,26,7,62.19454735244327,50.134476642656985,68.4998468009288,7,0.8490245043975313,0
P0799,HR,Europe,Technology,281612.7620801291,37,14,100.0,55.33951566255121,93.57147928697515,5,0.7044890421853388,1
P0800,Infrastructure,North America,Retail,236097.57668245566,41,15,77.26191880058845,75.89397695275906,36.899094289894606,2,0.5444860185992616,0
P0801,Research,South America,Manufacturing,565593.3366756149,40,22,76.73105092339128,4.63131133942688,6.668669156560128,7,0.7541997523008662,0
P0802,Infrastructure,Asia,Finance,310543.30382304755,9,4,81.00461178929173,63.79179371952621,66.45262799251186,3,0.7994770094287845,1
P0803,Marketing,Africa,Finance,441678.59886246506,32,19,49.50900250245189,61.71043065713735,26.573354647304555,3,0.4307203388444624,1
P0804,Research,North America,Retail,426745.21255443315,43,3,65.25791155540516,60.38157119522778,50.318226162680205,1,0.7268612532660667,1
P0805,HR,South America,Manufacturing,133537.4567226569,19,9,54.74667176306332,54.68719381457964,70.68753125680095,3,0.6130969718914423,1
P0806,HR,South America,Manufacturing,470021.12300518283,5,13,61.50517121343266,46.03307328163884,61.27900950171623,4,0.5753468209425981,0
P0807,Infrastructure,South America,Finance,410096.6442420505,17,14,88.53147663635201,58.275084058947755,64.84900361271639,6,0.3927656449465336,1
P0808,Infrastructure,Africa,Technology,438219.2901135298,32,6,85.7260280971244,21.3777171445749,58.59940446383911,2,0.2532859543157092,1
P0809,Research,North America,Manufacturing,401594.78626390174,25,8,86.67447211211578,61.96501627362732,66.63199908558123,7,0.5278161354013431,1
P0810,Marketing,Europe,Retail,571295.6442240014,21,10,65.41769573421045,83.41701058887321,100.0,6,0.5431624235690442,0
P0811,HR,North America,Finance,518091.28214203677,47,3,79.93460344971952,78.5728508802911,48.786699592786775,2,0.3763536121287937,1
P0812,HR,Africa,Manufacturing,392798.63153238926,23,3,57.57374604324535,71.99766547106938,58.11650430541402,7,0.5412091215571567,0
P0813,Infrastructure,South America,Healthcare,712830.1384703318,15,5,50.43567006545884,68.36314830976147,82.86144787423339,3,0.8154913919491449,1
P0814,Marketing,Asia,Retail,491917.2873068924,11,22,58.85736712708541,44.6269095814688,90.94176841441204,4,0.5898093746455538,0
P0815,Infrastructure,North America,Healthcare,470781.5568075147,22,15,65.42036269722152,47.530454342567914,98.60229404313858,3,0.38057677860237105,1
P0816,Research,Europe,Healthcare,472878.8832369161,29,10,59.280038247385114,31.74642478608266,54.42687332241381,3,0.2579649797216411,1
P0817,Marketing,Europe,Retail,463600.0307859316,36,14,100.0,88.23190024008719,73.32179483652973,2,0.6507367108596194,0
P0818,Marketing,Africa,Healthcare,488949.0035080026,10,13,53.78658873511891,65.47754346885645,76.82082553923239,2,0.7019332418000046,0
P0819,HR,North America,Retail,425468.5808987708,8,16,71.10830404186831,25.78469157506618,47.21085124997191,10,0.2675529456037814,0
P0820,Infrastructure,Europe,Retail,754871.8372284803,21,7,59.52666651492255,36.41429506071027,55.9321865426654,7,0.8257345653946537,1
P0821,HR,Europe,Technology,553092.6191565472,42,21,50.30196656430296,33.33716953342068,81.31927439463652,5,0.615577145396135,1
P0822,Infrastructure,Africa,Healthcare,539396.2981807536,25,13,48.24975465748701,33.9364010840406,43.5817368365432,7,0.5893680388554835,1
P0823,Software,Africa,Technology,511604.5595426145,15,19,83.33895137138464,50.836386957906775,46.06267971093494,4,0.5187697166852393,0
P0824,Marketing,Asia,Technology,608345.822567411,44,22,73.10644270513544,77.69405406005563,51.82460237788517,6,0.5105707504235437,1
P0825,HR,North America,Retail,595727.606109232,31,17,73.19089181787677,59.95460219117984,49.413089526613376,7,0.3300699940068313,1
P0826,Infrastructure,South America,Technology,609927.3694508009,21,20,59.55819829692958,24.13979168487493,87.06709845176405,15,0.6418692671790858,1
P0827,HR,Asia,Finance,658266.248107238,45,3,48.35653683495614,9.116421938093005,72.81785110308844,4,0.24676205049437455,1
P0828,Research,Asia,Finance,613906.3249084178,29,9,58.186727965551675,27.46382052784933,89.2285223715443,3,0.19585314431198514,1
P0829,Infrastructure,North America,Finance,200454.367164405,13,5,64.18067779973896,49.14609542773335,53.93967481656314,3,0.5890233645607336,0
P0830,Infrastructure,Asia,Technology,833072.0932281783,48,8,67.37707546484978,20.446726199927447,63.3048129423744,9,0.731568001297802,1
P0831,Marketing,Europe,Retail,516683.50022612873,14,21,65.09011637391407,65.99821904981609,70.68256237589348,3,0.36097828794795883,1
P0832,HR,Africa,Finance,200713.0125413522,44,12,73.68564906170852,14.871785872308926,68.69606793845962,5,0.8911413856472585,1
P0833,Research,North America,Healthcare,363260.9935120781,42,9,84.8509184607454,42.500047030051626,60.874349029661666,2,0.40039487873500823,1
P0834,Marketing,North America,Healthcare,369008.37165136606,16,4,68.24777428821736,62.87001073194377,65.12214490141434,3,0.5417121318105915,1
P0835,Marketing,South America,Technology,488615.1822380509,48,8,71.20479358937818,30.05245258501828,100.0,5,0.31955898193263754,1
P0836,Software,North America,Healthcare,534607.1483789235,44,3,77.15905657450637,65.18981372908014,55.435240136967366,8,0.6741542694016984,1
P0837,Marketing,South America,Manufacturing,736654.7148038964,16,20,54.55442315033161,45.76462547288793,44.54536724447971,2,0.49276535621986695,1
P0838,Marketing,Asia,Finance,357866.120011355,48,15,90.53304653596174,42.448068394630795,85.3159816873269,1,0.3953032427262613,0
P0839,Infrastructure,North America,Retail,316121.3422312804,27,13,80.11252360887124,38.232859550687195,42.242416289276456,5,0.471854277474671,1
P0840,Software,North America,Manufacturing,453433.4029184507,39,19,72.20788562437778,55.7432175520555,52.86723011721913,6,0.6905748653589783,1
P0841,Infrastructure,Africa,Manufacturing,628809.9702739002,33,11,82.78612615239962,24.555247455360735,74.26051700865898,3,0.8224093684206413,0
P0842,Research,Africa,Manufacturing,403868.1295427939,38,23,55.3377830532216,30.58234255712304,64.68190594342211,5,0.9925673910208297,0
P0843,Research,Asia,Finance,499902.118685447,22,12,60.30207670271214,46.089902979687125,75.8343571705057,6,0.4713506820613942,1
P0844,HR,North America,Healthcare,346159.60861309234,29,3,66.92364614973621,87.80984323353957,76.8068630080082,3,0.6093819616329713,0
P0845,Infrastructure,Africa,Finance,546923.5079364784,42,11,69.77804372967715,5.42639631149293,97.90842013574394,7,0.41346134929382583,1
P0846,HR,South America,Manufacturing,562099.3803082264,41,23,69.54131612851943,42.684385093959875,58.56828614212242,6,0.40158206398007557,0
P0847,Software,Europe,Technology,400526.1139051425,5,7,46.98218002861225,62.04109115269157,69.59991704278043,2,0.5419494488320082,1
P0848,Infrastructure,North America,Manufacturing,527591.960375213,6,19,89.80364450879,38.876708611560005,62.975214666713924,9,0.7480842428095502,0
P0849,Software,Asia,Finance,394513.35736990336,28,8,82.99866146455403,63.651699767549744,27.10716462590711,3,0.9854773686742239,1
P0850,Infrastructure,Europe,Technology,485542.29452484654,12,7,55.32598259905986,58.64514569201257,86.42770498810683,3,0.6397015602595433,0
